DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
ENSEMBL_GeneID	ENSG00000170214	ADRA1B	-	GO:0004937	alpha1-adrenergic receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001115	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170214	ADRA1B	-	GO:0004937	alpha1-adrenergic receptor activity	Function	TAS	PMID:1328250	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000171522	PTGER4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171522	PTGER4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000171522	PTGER4	-	GO:0004955	prostaglandin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001244	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171522	PTGER4	-	GO:0004957	prostaglandin E receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001758	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171522	PTGER4	-	GO:0004957	prostaglandin E receptor activity	Function	IDA	PMID:8163486	-	9606	20111220	UniProt	-
ENSEMBL_GeneID	ENSG00000237284	MAS1L	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026234	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000237284	MAS1L	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000140598	9606	20150319	GO_Central	-
ENSEMBL_GeneID	ENSG00000237284	MAS1L	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000237284	MAS1L	-	GO:0004930	G-protein coupled receptor activity	Function	NAS	PMID:1723144	-	9606	20010927	UniProt	-
ENSEMBL_GeneID	ENSG00000134817	APLNR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR003904	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000134817	APLNR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000134817	APLNR	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:8294032	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001418	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000050077	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0004985	opioid receptor activity	Function	IDA	PMID:22184124	-	9606	20131009	UniProt	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0038046	enkephalin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000321	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0038046	enkephalin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000014084	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000116329	OPRD1	-	GO:0038046	enkephalin receptor activity	Function	IMP	PMID:9548483	-	9606	20120606	UniProt	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001418	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000125105	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0004985	opioid receptor activity	Function	IDA	PMID:22437504	-	9606	20130926	UniProt	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0038048	dynorphin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000452	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0038048	dynorphin receptor activity	Function	IMP	PMID:7624359	-	9606	20130926	UniProt	-
ENSEMBL_GeneID	ENSG00000082556	OPRK1	-	GO:0038048	dynorphin receptor activity	Function	IDA	PMID:8755601	-	9606	20120606	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0001626	nociceptin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001420	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0001626	nociceptin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000071513	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0001626	nociceptin receptor activity	Function	IDA	PMID:12568343	-	9606	20131023	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IGI	PMID:10571060	UniProtKB:P30678	9606	20040406	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IGI	PMID:10571060	UniProtKB:P30679	9606	20040406	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IGI	PMID:10571060	UniProtKB:Q9TU29	9606	20040406	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IMP	PMID:8137918	-	9606	20131023	UniProt	-
ENSEMBL_GeneID	ENSG00000125510	OPRL1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001418	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000175591	P2RY2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000175591	P2RY2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000175591	P2RY2	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000356	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000106018	VIPR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000106018	VIPR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000106018	VIPR2	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:7811244	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000106018	VIPR2	-	GO:0004999	vasoactive intestinal polypeptide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001571|InterPro:IPR002284	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000106018	VIPR2	-	GO:0004999	vasoactive intestinal polypeptide receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000005876	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000482|InterPro:IPR002231	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000027431	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IDA	PMID:15862800	-	9606	20100621	UniProt	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IDA	PMID:7582481	-	9606	20090324	MGI	-
ENSEMBL_GeneID	ENSG00000135914	HTR2B	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IDA	PMID:7926008	-	9606	20100513	UniProt	-
ENSEMBL_GeneID	ENSG00000121807	CCR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121807	CCR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000121807	CCR2	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000355	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121807	CCR2	-	GO:0004950	chemokine receptor activity	Function	TAS	PMID:10623817	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000121807	CCR2	-	GO:0016493	C-C chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002237	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004977	melanocortin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001671|InterPro:IPR001908|InterPro:IPR002122	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004977	melanocortin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000005871	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004977	melanocortin receptor activity	Function	TAS	PMID:8175743	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004980	melanocyte-stimulating hormone receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000047358	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000124089	MC3R	-	GO:0004980	melanocyte-stimulating hormone receptor activity	Function	IPI	PMID:19743876	UniProtKB:P01189	9606	20091203	BHF-UCL	-
ENSEMBL_GeneID	ENSG00000122420	PTGFR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000122420	PTGFR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000122420	PTGFR	-	GO:0004958	prostaglandin F receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000141	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000122420	PTGFR	-	GO:0004958	prostaglandin F receptor activity	Function	IDA	PMID:18587449	-	9606	20131125	UniProt	-
ENSEMBL_GeneID	ENSG00000122420	PTGFR	-	GO:0004958	prostaglandin F receptor activity	Function	TAS	PMID:8300593	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000125384	PTGER2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000125384	PTGER2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000125384	PTGER2	-	GO:0004957	prostaglandin E receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001923	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000125384	PTGER2	-	GO:0004957	prostaglandin E receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000064907	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000125384	PTGER2	-	GO:0004957	prostaglandin E receptor activity	Function	TAS	PMID:10462542	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000112164	GLP1R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000112164	GLP1R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000112164	GLP1R	-	GO:0004967	glucagon receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003290	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000112164	GLP1R	-	GO:0008528	G-protein coupled peptide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003292	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000139679	LPAR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000139679	LPAR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000181773	GPR3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000181773	GPR3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000181773	GPR3	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:7639700	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:7851889	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000355	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000062588	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0016493	C-C chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR005382	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184451	CCR10	-	GO:0016493	C-C chemokine receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000062588	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000177464	GPR4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR002276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000177464	GPR4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000061243	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000177464	GPR4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000177464	GPR4	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:7498459	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000173578	XCR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000173578	XCR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000173578	XCR1	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR005393	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000173578	XCR1	-	GO:0004950	chemokine receptor activity	Function	TAS	PMID:10679309	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000146360	GPR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146360	GPR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000146360	GPR6	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:7832990	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000146360	GPR6	-	GO:0038036	sphingosine-1-phosphate receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000057323	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000100739	BDKRB1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000100739	BDKRB1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000100739	BDKRB1	-	GO:0004947	bradykinin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000496|InterPro:IPR001186	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000100739	BDKRB1	-	GO:0004947	bradykinin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000005953	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000100739	BDKRB1	-	GO:0004947	bradykinin receptor activity	Function	TAS	PMID:10422787	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004966	galanin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003906	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004966	galanin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000022400	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004966	galanin receptor activity	Function	IDA	PMID:24517231	-	9606	20140701	UniProt	-
ENSEMBL_GeneID	ENSG00000166573	GALR1	-	GO:0004966	galanin receptor activity	Function	TAS	PMID:7524088	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000132975	GPR12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000132975	GPR12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000132975	GPR12	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:8530049	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000180090	OR3A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180090	OR3A1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000127780	OR1E2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000127780	OR1E2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000159961	OR3A3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000159961	OR3A3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000183024	OR1G1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000183024	OR1G1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000221882	OR3A2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000221882	OR3A2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001397|InterPro:IPR002231	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000009317	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IDA	PMID:7988681	-	9606	20090324	MGI	-
ENSEMBL_GeneID	ENSG00000157219	HTR5A	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	TAS	PMID:7988681	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000169860	P2RY1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000169860	P2RY1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000169860	P2RY1	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000142	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000169860	P2RY1	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000019304	9606	20160813	Ensembl	-
